unique_id,id,region,depth_m,depth_type,temperature,salinity,marine_life,description
3aa56a98-82cb-4bcc-ba34-49e6620187ff,2387,北冰洋-楚科奇海,4000,深层,3.9,34.65,巨型乌贼、吞噬鳗,受寒流/冰盖影响，此处具有典型深海高压低温特征，不仅是巨型乌贼、吞噬鳗的重要生境，也是海洋碳循环关键区。
a9f240c6-6cd6-4e2a-9aa6-08988350392e,2388,南海-南沙海域,2000,深层,3.3,34.73,深海琵琶鱼、吞噬鳗,受暖流影响，此处具有典型深海高压低温特征，不仅是深海琵琶鱼、吞噬鳗的重要生境，也是海洋碳循环关键区。
35a361fb-4742-468e-90ff-b71b388774b7,2389,印度洋-马尔代夫周边,750,深层,3.7,34.76,深海琵琶鱼、冷水珊瑚,受暖流影响，此处具有典型深海高压低温特征，不仅是深海琵琶鱼、冷水珊瑚的重要生境，也是海洋碳循环关键区。
b9471c9b-db22-492e-a76a-cd5333724e95,2390,南海-南沙海域,5,表层,26.6,35.69,小丑鱼、鹦嘴鱼,该点位处于表层环境，光照条件为强日光照射，生态系统活跃。
e74e156c-c1d5-412b-afb7-153e55523bf5,2391,南海-西沙海域,30,浅层,23.0,35.09,飞鱼、造礁珊瑚,监测显示该区域混合层下部，水体物理性质波动较小，发现飞鱼、造礁珊瑚活动迹象。
af1c6171-6bdd-4480-8071-1acf73ff58ff,2392,北大西洋-拉布拉多寒流,4000,深层,3.0,34.73,深海管虫、冷水珊瑚,该点位处于深层环境，光照条件为完全无光，生态系统极度稳定。
f7521016-69bc-451c-b172-172bc42e0294,2393,太平洋-赤道暖流区,50,浅层,24.3,33.55,造礁珊瑚、绿海龟,该点位处于浅层环境，光照条件为光照减弱，生态系统波动较小。
5c995d15-9339-41dc-a429-54f6e4efafcf,2394,南海-南沙海域,100,浅层,24.9,33.55,黄鳍金枪鱼、绿海龟,该点位处于浅层环境，光照条件为光照减弱，生态系统波动较小。
86ebbb2e-2e39-40f1-a491-f263c0d6645b,2395,南海-西沙海域,1,表层,30.2,34.18,造礁珊瑚、鹦嘴鱼,监测显示该区域受太阳辐射加热明显，水体物理性质活跃，发现造礁珊瑚、鹦嘴鱼活动迹象。
863f9bfb-f796-4a87-a475-7e75c5fb755b,2396,南海-西沙海域,4000,深层,2.0,34.76,巨型乌贼、深海琵琶鱼,监测显示该区域具有典型深海高压低温特征，水体物理性质极度稳定，发现巨型乌贼、深海琵琶鱼活动迹象。
1dcfc451-629e-4e0e-a107-5e9239a164dc,2397,白令海峡-冷水团,500,中层,0.5,34.17,深海管虫、巨型乌贼,该点位处于中层环境，光照条件为微弱散射光，生态系统随深度变化显著。
d7f096f0-35f1-4546-9a96-3f393407a9cb,2398,印度洋-马尔代夫周边,20,表层,23.7,34.46,黄鳍金枪鱼、旗鱼,该点位处于表层环境，光照条件为光照减弱，生态系统波动较小。
9ce1aafc-f554-4cc9-b66a-226120f8a6e1,2399,印度洋-马尔代夫周边,4000,深层,1.8,34.92,深海琵琶鱼、吞噬鳗,受暖流影响，此处具有典型深海高压低温特征，不仅是深海琵琶鱼、吞噬鳗的重要生境，也是海洋碳循环关键区。
e7eda88b-5237-4eb6-ae56-8f1f85a08c6b,2400,南海-南沙海域,80,浅层,20.9,33.86,小丑鱼、旗鱼,受暖流影响，此处混合层下部，不仅是小丑鱼、旗鱼的重要生境，也是海洋碳循环关键区。
5c6c0b92-75a6-4280-b3d2-17f50032acb8,2401,太平洋-赤道暖流区,5,表层,28.2,34.42,造礁珊瑚、鹦嘴鱼,该点位处于表层环境，光照条件为强日光照射，生态系统活跃。
df34e77d-26ce-4981-a140-5179d6ace151,2402,北大西洋-拉布拉多寒流,500,中层,1.9,34.41,深海管虫、蝠鲼,受寒流/冰盖影响，此处处于主要温跃层区域，不仅是深海管虫、蝠鲼的重要生境，也是海洋碳循环关键区。
a34b9b45-8d8a-49a5-890b-86b258aba876,2403,太平洋-赤道暖流区,100,浅层,20.9,33.64,黄鳍金枪鱼、鹦嘴鱼,该点位处于浅层环境，光照条件为光照减弱，生态系统波动较小。
403c5f9c-cbda-44f9-8030-f2d15f3fb022,2404,北大西洋-拉布拉多寒流,150,中层,0.5,34.16,巨型乌贼、吞噬鳗,该点位处于中层环境，光照条件为微弱散射光，生态系统随深度变化显著。
dfb553af-d2cc-4f91-bf49-21a9efae618d,2405,太平洋-赤道暖流区,150,中层,11.8,35.45,蝠鲼、飞鱼,监测显示该区域处于主要温跃层区域，水体物理性质随深度变化显著，发现蝠鲼、飞鱼活动迹象。
b449db7f-d5a1-40c1-a1da-480ae303c952,2406,南海-南沙海域,4000,深层,3.8,34.64,吞噬鳗、深海管虫,监测显示该区域具有典型深海高压低温特征，水体物理性质极度稳定，发现吞噬鳗、深海管虫活动迹象。
4f63c333-3894-467e-89a2-df3640325837,2407,北冰洋-楚科奇海,2000,深层,3.0,34.87,深海琵琶鱼、深海管虫,受寒流/冰盖影响，此处具有典型深海高压低温特征，不仅是深海琵琶鱼、深海管虫的重要生境，也是海洋碳循环关键区。
e577ca23-9866-4fa8-8a49-a9c5be7d1419,2408,南海-南沙海域,30,浅层,23.7,35.38,长棘海星、蝠鲼,监测显示该区域混合层下部，水体物理性质波动较小，发现长棘海星、蝠鲼活动迹象。
1edfc146-6373-4c0d-a904-798bc059d05d,2409,北大西洋-拉布拉多寒流,750,深层,3.5,34.64,巨型乌贼、吞噬鳗,监测显示该区域具有典型深海高压低温特征，水体物理性质极度稳定，发现巨型乌贼、吞噬鳗活动迹象。
3b85f61f-a98d-4426-9ced-f9daa828156d,2410,南海-西沙海域,1000,深层,3.1,34.9,深海管虫、深海琵琶鱼,受暖流影响，此处具有典型深海高压低温特征，不仅是深海管虫、深海琵琶鱼的重要生境，也是海洋碳循环关键区。
32ae66f1-aea3-4b91-a203-ac6d48a02dee,2411,南海-南沙海域,500,中层,14.4,34.07,飞鱼、蝠鲼,监测显示该区域处于主要温跃层区域，水体物理性质随深度变化显著，发现飞鱼、蝠鲼活动迹象。
6b81317c-ccde-4b21-a102-2bd3c82f2da7,2412,太平洋-赤道暖流区,2000,深层,2.7,34.64,巨型乌贼、吞噬鳗,该点位处于深层环境，光照条件为完全无光，生态系统极度稳定。
a8185f30-2c90-4cff-9deb-061e1ff77105,2413,南海-西沙海域,100,浅层,20.6,35.04,造礁珊瑚、蝠鲼,受暖流影响，此处混合层下部，不仅是造礁珊瑚、蝠鲼的重要生境，也是海洋碳循环关键区。
64c90efe-2020-4cad-a6dc-d2e2f9ea3a1e,2414,南海-西沙海域,80,浅层,22.2,33.62,造礁珊瑚、绿海龟,该点位处于浅层环境，光照条件为光照减弱，生态系统波动较小。
71b87735-7496-49c9-b96d-e21b37ae6172,2415,北大西洋-拉布拉多寒流,750,深层,3.9,34.7,巨型乌贼、深海管虫,受寒流/冰盖影响，此处具有典型深海高压低温特征，不仅是巨型乌贼、深海管虫的重要生境，也是海洋碳循环关键区。
fe2b078c-ecc8-4ecb-9a98-0315ca417853,2416,印度洋-马尔代夫周边,750,深层,3.3,34.63,冷水珊瑚、深海管虫,该点位处于深层环境，光照条件为完全无光，生态系统极度稳定。
d08f7715-75af-424e-805c-9c022d15a934,2417,太平洋-赤道暖流区,150,中层,18.0,35.49,深海管虫、深海琵琶鱼,监测显示该区域处于主要温跃层区域，水体物理性质随深度变化显著，发现深海管虫、深海琵琶鱼活动迹象。
128d80e9-c00f-4830-b77f-e3f36d6a8a58,2418,印度洋-马尔代夫周边,15,表层,27.2,35.01,鹦嘴鱼、造礁珊瑚,该点位处于表层环境，光照条件为强日光照射，生态系统活跃。
06d54c48-d831-4e7e-990d-afc0daf3c5c9,2419,南海-西沙海域,300,中层,13.7,35.48,巨型乌贼、深海琵琶鱼,该点位处于中层环境，光照条件为微弱散射光，生态系统随深度变化显著。
66cf2319-6576-4365-8caf-c3b517c52a88,2420,东海-黑潮路径,500,中层,17.5,35.12,黄鳍金枪鱼、吞噬鳗,监测显示该区域处于主要温跃层区域，水体物理性质随深度变化显著，发现黄鳍金枪鱼、吞噬鳗活动迹象。
d649c9ab-7ba2-4870-a4f8-16c5dda82488,2421,印度洋-马尔代夫周边,750,深层,3.5,34.64,冷水珊瑚、深海琵琶鱼,监测显示该区域具有典型深海高压低温特征，水体物理性质极度稳定，发现冷水珊瑚、深海琵琶鱼活动迹象。
f2594aaa-29e9-48f3-8645-a32e5439c82e,2422,太平洋-赤道暖流区,300,中层,14.8,35.24,冷水珊瑚、深海琵琶鱼,监测显示该区域处于主要温跃层区域，水体物理性质随深度变化显著，发现冷水珊瑚、深海琵琶鱼活动迹象。
6249044f-e481-4211-a201-09d9154fd014,2423,大西洋-墨西哥湾流,5,表层,29.0,33.62,绿海龟、造礁珊瑚,监测显示该区域受太阳辐射加热明显，水体物理性质活跃，发现绿海龟、造礁珊瑚活动迹象。
7a8cee74-a811-4163-a076-403cbf657f7f,2424,太平洋-赤道暖流区,2000,深层,1.6,34.61,深海管虫、吞噬鳗,受暖流影响，此处具有典型深海高压低温特征，不仅是深海管虫、吞噬鳗的重要生境，也是海洋碳循环关键区。
592388c1-d3b9-41ea-8906-594f0f490ffe,2425,白令海峡-冷水团,300,中层,0.7,35.49,黄鳍金枪鱼、深海琵琶鱼,该点位处于中层环境，光照条件为微弱散射光，生态系统随深度变化显著。
f30ae718-eaa1-4f5c-92af-7a224d0bfc11,2426,南海-南沙海域,100,浅层,20.4,33.93,黄鳍金枪鱼、长棘海星,该点位处于浅层环境，光照条件为光照减弱，生态系统波动较小。
654ec50f-874b-4cb0-9f72-556822adcf65,2427,大西洋-墨西哥湾流,150,中层,8.8,34.67,巨型乌贼、深海管虫,监测显示该区域处于主要温跃层区域，水体物理性质随深度变化显著，发现巨型乌贼、深海管虫活动迹象。
fc450385-bdf5-4630-9dd8-66feafdc5e3b,2428,印度洋-马尔代夫周边,300,中层,14.1,34.19,蝠鲼、深海琵琶鱼,该点位处于中层环境，光照条件为微弱散射光，生态系统随深度变化显著。
fed5da95-20ca-49fc-ba0a-bbabfe4d88c6,2429,大西洋-墨西哥湾流,4000,深层,3.4,34.67,巨型乌贼、深海琵琶鱼,监测显示该区域具有典型深海高压低温特征，水体物理性质极度稳定，发现巨型乌贼、深海琵琶鱼活动迹象。
e07e3972-a7cd-4bd8-bfe1-902d50fa7836,2430,大西洋-墨西哥湾流,50,浅层,24.1,34.65,蝠鲼、飞鱼,受暖流影响，此处混合层下部，不仅是蝠鲼、飞鱼的重要生境，也是海洋碳循环关键区。
b62f056b-ed49-4ff3-ac41-daa58d147c2b,2431,白令海峡-冷水团,150,中层,2.3,35.02,深海管虫、旗鱼,监测显示该区域处于主要温跃层区域，水体物理性质随深度变化显著，发现深海管虫、旗鱼活动迹象。
ffe9e387-df8d-45e9-a77b-38e35f948478,2432,白令海峡-冷水团,20,表层,1.3,33.66,威德尔海豹、南极磷虾,该点位处于表层环境，光照条件为光照减弱，生态系统波动较小。
84ad53cc-6f02-4d89-aca4-bfe5738231c7,2433,印度洋-马尔代夫周边,15,表层,26.4,35.69,造礁珊瑚、长棘海星,受暖流影响，此处受太阳辐射加热明显，不仅是造礁珊瑚、长棘海星的重要生境，也是海洋碳循环关键区。
e297dbac-643a-4bff-a192-7e664f722fdf,2434,太平洋-赤道暖流区,100,浅层,24.5,34.81,黄鳍金枪鱼、小丑鱼,该点位处于浅层环境，光照条件为光照减弱，生态系统波动较小。
42ed38a2-32a0-42be-9444-ea85aaf84d60,2435,东海-黑潮路径,5,表层,29.9,33.47,小丑鱼、鹦嘴鱼,该点位处于表层环境，光照条件为强日光照射，生态系统活跃。
2121d3e8-afb9-4a02-9524-a1bc250e3c16,2436,南海-南沙海域,50,浅层,20.7,35.3,黄鳍金枪鱼、鹦嘴鱼,该点位处于浅层环境，光照条件为光照减弱，生态系统波动较小。
3465e804-e8e4-43ce-9f5e-91d0d5984de9,2437,南极-威德尔海,300,中层,-0.8,34.37,蝠鲼、深海琵琶鱼,该点位处于中层环境，光照条件为微弱散射光，生态系统随深度变化显著。
08923a8a-c522-4ef0-b20d-5e7726c04ab6,2438,东海-黑潮路径,750,深层,1.3,34.7,深海管虫、巨型乌贼,该点位处于深层环境，光照条件为完全无光，生态系统极度稳定。
b96e2587-7a4a-4d89-9fb4-e50b6246d815,2439,南极-威德尔海,750,深层,2.5,34.9,吞噬鳗、冷水珊瑚,受寒流/冰盖影响，此处具有典型深海高压低温特征，不仅是吞噬鳗、冷水珊瑚的重要生境，也是海洋碳循环关键区。
58acf5a8-da75-4c8f-ae1a-52fb5b078420,2440,东海-黑潮路径,30,浅层,22.5,34.77,造礁珊瑚、鹦嘴鱼,受暖流影响，此处混合层下部，不仅是造礁珊瑚、鹦嘴鱼的重要生境，也是海洋碳循环关键区。
0c070cec-a697-4cce-88ba-d759bc2a412d,2441,南极-威德尔海,100,浅层,0.4,34.38,皇企鹅、南极磷虾,监测显示该区域混合层下部，水体物理性质波动较小，发现皇企鹅、南极磷虾活动迹象。
c5e13b0b-70b9-4e74-9c3c-c8c3833d2a01,2442,印度洋-马尔代夫周边,100,浅层,23.3,33.8,旗鱼、黄鳍金枪鱼,受暖流影响，此处混合层下部，不仅是旗鱼、黄鳍金枪鱼的重要生境，也是海洋碳循环关键区。
a47d4f76-9283-4e09-be14-a9e7fc7115fe,2443,北大西洋-拉布拉多寒流,1000,深层,3.8,34.63,巨型乌贼、吞噬鳗,该点位处于深层环境，光照条件为完全无光，生态系统极度稳定。
b29e1f14-b8fa-426e-88c0-51fce33a92d7,2444,印度洋-马尔代夫周边,100,浅层,21.2,34.52,蝠鲼、长棘海星,监测显示该区域混合层下部，水体物理性质波动较小，发现蝠鲼、长棘海星活动迹象。
fda07241-da29-4bcf-8a85-bce9bb280dbf,2445,北冰洋-楚科奇海,300,中层,0.1,34.84,深海管虫、冷水珊瑚,受寒流/冰盖影响，此处处于主要温跃层区域，不仅是深海管虫、冷水珊瑚的重要生境，也是海洋碳循环关键区。
3b2c8140-3f03-4590-92f5-c649eca10cae,2446,东海-黑潮路径,500,中层,11.4,34.86,巨型乌贼、深海管虫,该点位处于中层环境，光照条件为微弱散射光，生态系统随深度变化显著。
e318ee4e-725f-4dcd-b9f0-dadb30e7aa1f,2447,南海-西沙海域,300,中层,11.4,34.21,旗鱼、冷水珊瑚,监测显示该区域处于主要温跃层区域，水体物理性质随深度变化显著，发现旗鱼、冷水珊瑚活动迹象。
7c0535d4-5116-47d7-bbc0-3bf2ad953093,2448,南海-西沙海域,750,深层,1.2,34.68,冷水珊瑚、深海琵琶鱼,受暖流影响，此处具有典型深海高压低温特征，不仅是冷水珊瑚、深海琵琶鱼的重要生境，也是海洋碳循环关键区。
a69bd76a-15d1-428c-8deb-db9fff875b8e,2449,东海-黑潮路径,1,表层,29.6,35.11,长棘海星、造礁珊瑚,监测显示该区域受太阳辐射加热明显，水体物理性质活跃，发现长棘海星、造礁珊瑚活动迹象。
fe89ca2e-43b2-4fbe-8853-d3cb20764ea7,2450,印度洋-马尔代夫周边,300,中层,15.5,35.32,蝠鲼、冷水珊瑚,受暖流影响，此处处于主要温跃层区域，不仅是蝠鲼、冷水珊瑚的重要生境，也是海洋碳循环关键区。
645ebbfa-2bda-4a1f-8984-96fd74208338,2451,印度洋-马尔代夫周边,750,深层,2.2,34.7,吞噬鳗、冷水珊瑚,受暖流影响，此处具有典型深海高压低温特征，不仅是吞噬鳗、冷水珊瑚的重要生境，也是海洋碳循环关键区。
2e5e7a38-dcb4-41d9-96ff-b3a3a43a0ae4,2452,大西洋-墨西哥湾流,750,深层,1.1,34.81,吞噬鳗、巨型乌贼,该点位处于深层环境，光照条件为完全无光，生态系统极度稳定。
9dc4dc9c-aaac-4871-886d-70a322f8535b,2453,白令海峡-冷水团,50,浅层,-0.4,35.2,威德尔海豹、北极鳕鱼,受寒流/冰盖影响，此处混合层下部，不仅是威德尔海豹、北极鳕鱼的重要生境，也是海洋碳循环关键区。
a28b08fa-d81d-4384-93d3-8f21a4b6b20e,2454,太平洋-赤道暖流区,4000,深层,3.6,34.84,冷水珊瑚、深海琵琶鱼,监测显示该区域具有典型深海高压低温特征，水体物理性质极度稳定，发现冷水珊瑚、深海琵琶鱼活动迹象。
f09d5bde-b136-4bf6-b331-e588c18e9fc9,2455,太平洋-赤道暖流区,150,中层,11.0,34.7,黄鳍金枪鱼、旗鱼,该点位处于中层环境，光照条件为微弱散射光，生态系统随深度变化显著。
71618e2a-404c-4398-9c66-4f07e1e4ff76,2456,太平洋-赤道暖流区,300,中层,13.2,34.49,深海琵琶鱼、巨型乌贼,该点位处于中层环境，光照条件为微弱散射光，生态系统随深度变化显著。
8b369673-415f-404d-a148-5f7e74d3f247,2457,北冰洋-楚科奇海,300,中层,2.6,34.07,吞噬鳗、深海管虫,该点位处于中层环境，光照条件为微弱散射光，生态系统随深度变化显著。
1dd03623-c466-483e-9595-5ffacfb84973,2458,南海-南沙海域,30,浅层,24.5,34.6,造礁珊瑚、旗鱼,监测显示该区域混合层下部，水体物理性质波动较小，发现造礁珊瑚、旗鱼活动迹象。
9f556e65-0d5c-4246-ba7f-60385eb3c798,2459,大西洋-墨西哥湾流,80,浅层,21.6,34.01,蝠鲼、旗鱼,受暖流影响，此处混合层下部，不仅是蝠鲼、旗鱼的重要生境，也是海洋碳循环关键区。
27dc44fe-36e0-48e3-936e-da4688ebc9ee,2460,南极-威德尔海,30,浅层,1.7,35.08,南极磷虾、北极鳕鱼,该点位处于浅层环境，光照条件为光照减弱，生态系统波动较小。
2ef6d0bf-3a5e-4a6f-a085-230b0b270404,2461,南海-西沙海域,1000,深层,0.8,34.78,吞噬鳗、巨型乌贼,监测显示该区域具有典型深海高压低温特征，水体物理性质极度稳定，发现吞噬鳗、巨型乌贼活动迹象。
510796a6-9c31-485d-85da-f5ff4384d129,2462,印度洋-马尔代夫周边,10,表层,30.8,34.75,绿海龟、鹦嘴鱼,监测显示该区域受太阳辐射加热明显，水体物理性质活跃，发现绿海龟、鹦嘴鱼活动迹象。
db949b58-917c-4153-a2ab-20dc3480b1d5,2463,南海-南沙海域,300,中层,12.6,34.72,黄鳍金枪鱼、深海琵琶鱼,该点位处于中层环境，光照条件为微弱散射光，生态系统随深度变化显著。
22e8ae70-6460-4123-add5-a59e0772397d,2464,太平洋-赤道暖流区,15,表层,27.8,34.36,鹦嘴鱼、小丑鱼,监测显示该区域受太阳辐射加热明显，水体物理性质活跃，发现鹦嘴鱼、小丑鱼活动迹象。
7da0d43e-aae2-47f7-9c3c-0b89345bf96c,2465,东海-黑潮路径,300,中层,15.1,34.55,深海琵琶鱼、蝠鲼,监测显示该区域处于主要温跃层区域，水体物理性质随深度变化显著，发现深海琵琶鱼、蝠鲼活动迹象。
4702eb94-6339-4c01-b963-d2d91d1289e4,2466,南极-威德尔海,750,深层,2.3,34.72,冷水珊瑚、吞噬鳗,该点位处于深层环境，光照条件为完全无光，生态系统极度稳定。
62c610e2-260a-4350-94c1-dc01d6696e59,2467,印度洋-马尔代夫周边,100,浅层,20.0,34.12,长棘海星、飞鱼,受暖流影响，此处混合层下部，不仅是长棘海星、飞鱼的重要生境，也是海洋碳循环关键区。
f7ca5bf9-e694-4c7d-9cd1-be9cf9a2c88d,2468,太平洋-赤道暖流区,1,表层,26.2,33.47,长棘海星、绿海龟,该点位处于表层环境，光照条件为强日光照射，生态系统活跃。
77c50798-249d-49e5-8575-de541bf454ea,2469,太平洋-赤道暖流区,30,浅层,20.7,35.07,旗鱼、绿海龟,该点位处于浅层环境，光照条件为光照减弱，生态系统波动较小。
a23444d4-4b2d-4b02-ab44-d3bb9ca5bce9,2470,印度洋-马尔代夫周边,750,深层,2.6,34.96,深海琵琶鱼、吞噬鳗,监测显示该区域具有典型深海高压低温特征，水体物理性质极度稳定，发现深海琵琶鱼、吞噬鳗活动迹象。
fd3f299c-85b4-4675-aa16-2205b1477d5c,2471,北冰洋-楚科奇海,100,浅层,1.7,35.43,独角鲸、威德尔海豹,受寒流/冰盖影响，此处混合层下部，不仅是独角鲸、威德尔海豹的重要生境，也是海洋碳循环关键区。
07ec37f3-2278-481a-a0a1-d7b6b7ea7602,2472,印度洋-马尔代夫周边,1000,深层,2.4,34.94,深海管虫、巨型乌贼,受暖流影响，此处具有典型深海高压低温特征，不仅是深海管虫、巨型乌贼的重要生境，也是海洋碳循环关键区。
ed105743-edac-4d85-8117-de39f5629568,2473,南海-西沙海域,1000,深层,2.5,34.88,深海琵琶鱼、吞噬鳗,该点位处于深层环境，光照条件为完全无光，生态系统极度稳定。
d72ceecd-5a9e-4c86-978f-c4458699aaf1,2474,南极-威德尔海,750,深层,3.1,34.95,深海琵琶鱼、巨型乌贼,监测显示该区域具有典型深海高压低温特征，水体物理性质极度稳定，发现深海琵琶鱼、巨型乌贼活动迹象。
4e783df6-8e91-4ccf-8659-b0383d7a669f,2475,大西洋-墨西哥湾流,5,表层,29.2,34.62,绿海龟、长棘海星,受暖流影响，此处受太阳辐射加热明显，不仅是绿海龟、长棘海星的重要生境，也是海洋碳循环关键区。
57bc323e-4f5a-48e8-8e79-ca62b509b754,2476,太平洋-赤道暖流区,2000,深层,3.5,34.87,深海琵琶鱼、深海管虫,监测显示该区域具有典型深海高压低温特征，水体物理性质极度稳定，发现深海琵琶鱼、深海管虫活动迹象。
f79bba6a-6b32-41ef-8574-97d3b978d07d,2477,东海-黑潮路径,750,深层,4.0,34.77,深海琵琶鱼、深海管虫,监测显示该区域具有典型深海高压低温特征，水体物理性质极度稳定，发现深海琵琶鱼、深海管虫活动迹象。
45ab89f6-24e6-4fc6-8734-15fcd58fc221,2478,太平洋-赤道暖流区,1,表层,30.1,33.39,造礁珊瑚、长棘海星,该点位处于表层环境，光照条件为强日光照射，生态系统活跃。
1722e06c-cfe3-40ff-902f-6a0284139e88,2479,印度洋-马尔代夫周边,20,表层,22.1,33.58,造礁珊瑚、黄鳍金枪鱼,监测显示该区域混合层下部，水体物理性质波动较小，发现造礁珊瑚、黄鳍金枪鱼活动迹象。
030d3ee9-47ad-41af-9365-acf27808c931,2480,南海-南沙海域,1000,深层,2.0,34.73,吞噬鳗、冷水珊瑚,该点位处于深层环境，光照条件为完全无光，生态系统极度稳定。
8f90ec49-773e-4d20-a042-99f199ed70d4,2481,大西洋-墨西哥湾流,1000,深层,2.5,34.84,深海琵琶鱼、深海管虫,该点位处于深层环境，光照条件为完全无光，生态系统极度稳定。
d4fbea9a-c060-44eb-8470-1962e8973694,2482,印度洋-马尔代夫周边,1000,深层,1.9,34.89,深海琵琶鱼、巨型乌贼,该点位处于深层环境，光照条件为完全无光，生态系统极度稳定。
14fc9184-b491-4e94-80e1-4cab49dc92a6,2483,大西洋-墨西哥湾流,150,中层,16.6,35.26,深海琵琶鱼、吞噬鳗,监测显示该区域处于主要温跃层区域，水体物理性质随深度变化显著，发现深海琵琶鱼、吞噬鳗活动迹象。
63b3e37c-d7bb-4527-8dd3-c85ea103ce49,2484,大西洋-墨西哥湾流,1,表层,27.7,35.9,绿海龟、小丑鱼,该点位处于表层环境，光照条件为强日光照射，生态系统活跃。
5f303817-3fc3-4169-a379-9da5e6194e90,2485,太平洋-赤道暖流区,100,浅层,24.8,35.17,蝠鲼、黄鳍金枪鱼,监测显示该区域混合层下部，水体物理性质波动较小，发现蝠鲼、黄鳍金枪鱼活动迹象。
3bee998b-1af1-4baa-8466-87e7aa749193,2486,太平洋-赤道暖流区,300,中层,9.5,35.0,蝠鲼、黄鳍金枪鱼,受暖流影响，此处处于主要温跃层区域，不仅是蝠鲼、黄鳍金枪鱼的重要生境，也是海洋碳循环关键区。
edf331f8-d831-48d7-bfc4-3ef328428e02,2487,印度洋-马尔代夫周边,750,深层,2.3,34.76,巨型乌贼、冷水珊瑚,该点位处于深层环境，光照条件为完全无光，生态系统极度稳定。
1b269632-7711-4eef-81af-bfe3cc9f1d0b,2488,太平洋-赤道暖流区,300,中层,10.1,34.61,旗鱼、深海琵琶鱼,该点位处于中层环境，光照条件为微弱散射光，生态系统随深度变化显著。
4d9dfe0b-99a6-4959-af79-0642aaf22f77,2489,南海-南沙海域,150,中层,15.1,34.47,蝠鲼、深海管虫,监测显示该区域处于主要温跃层区域，水体物理性质随深度变化显著，发现蝠鲼、深海管虫活动迹象。
f3ef090e-9545-4f03-8bb8-0dd23af68838,2490,大西洋-墨西哥湾流,300,中层,14.0,35.08,飞鱼、蝠鲼,监测显示该区域处于主要温跃层区域，水体物理性质随深度变化显著，发现飞鱼、蝠鲼活动迹象。
c4e2b913-dff2-4e12-b07a-30171a0f6a9e,2491,太平洋-赤道暖流区,80,浅层,23.1,34.81,长棘海星、旗鱼,受暖流影响，此处混合层下部，不仅是长棘海星、旗鱼的重要生境，也是海洋碳循环关键区。
ac44d61d-43fd-42b9-9879-1883618c70e9,2492,大西洋-墨西哥湾流,500,中层,10.4,35.17,吞噬鳗、蝠鲼,该点位处于中层环境，光照条件为微弱散射光，生态系统随深度变化显著。
c2cae630-abb9-4210-b350-33581df11c4d,2493,南海-西沙海域,100,浅层,24.8,34.0,鹦嘴鱼、长棘海星,受暖流影响，此处混合层下部，不仅是鹦嘴鱼、长棘海星的重要生境，也是海洋碳循环关键区。
87a85ba5-b9e2-40fc-8175-866dc06ad1da,2494,南海-南沙海域,100,浅层,20.8,34.99,长棘海星、飞鱼,监测显示该区域混合层下部，水体物理性质波动较小，发现长棘海星、飞鱼活动迹象。
53fc5343-e978-4850-9e2c-1f2eb2846d05,2495,东海-黑潮路径,300,中层,12.2,35.01,蝠鲼、冷水珊瑚,该点位处于中层环境，光照条件为微弱散射光，生态系统随深度变化显著。
a5f2adfb-8b05-42c7-bf9b-c56640e0d0e6,2496,北大西洋-拉布拉多寒流,2000,深层,0.8,34.76,深海琵琶鱼、冷水珊瑚,该点位处于深层环境，光照条件为完全无光，生态系统极度稳定。
b8fad64b-a889-443c-84ae-b8e2f2f6060d,2497,南海-南沙海域,300,中层,13.1,34.46,巨型乌贼、冷水珊瑚,受暖流影响，此处处于主要温跃层区域，不仅是巨型乌贼、冷水珊瑚的重要生境，也是海洋碳循环关键区。
60d2391c-cf36-411c-9f5c-a40d6fbfb308,2498,南海-南沙海域,500,中层,8.5,34.23,深海管虫、黄鳍金枪鱼,受暖流影响，此处处于主要温跃层区域，不仅是深海管虫、黄鳍金枪鱼的重要生境，也是海洋碳循环关键区。
463f92ef-234d-48a6-aa67-607bac9ce181,2499,大西洋-墨西哥湾流,750,深层,3.5,34.95,深海管虫、深海琵琶鱼,监测显示该区域具有典型深海高压低温特征，水体物理性质极度稳定，发现深海管虫、深海琵琶鱼活动迹象。
b1aedb8a-2b25-4360-a945-f94da8885df5,2500,东海-黑潮路径,50,浅层,24.8,35.34,小丑鱼、旗鱼,该点位处于浅层环境，光照条件为光照减弱，生态系统波动较小。
fdb14efe-e5fd-4c6f-8f0e-ec278b2a470d,2501,太平洋-赤道暖流区,5,表层,27.9,33.5,鹦嘴鱼、绿海龟,监测显示该区域受太阳辐射加热明显，水体物理性质活跃，发现鹦嘴鱼、绿海龟活动迹象。
1eac9df9-c720-4bb9-9a6f-4044b4765979,2502,大西洋-墨西哥湾流,80,浅层,23.7,35.22,旗鱼、鹦嘴鱼,该点位处于浅层环境，光照条件为光照减弱，生态系统波动较小。
9f27056f-db7c-40e3-8848-e2bba8acf1a2,2503,东海-黑潮路径,10,表层,29.7,33.03,小丑鱼、鹦嘴鱼,受暖流影响，此处受太阳辐射加热明显，不仅是小丑鱼、鹦嘴鱼的重要生境，也是海洋碳循环关键区。
6e2d2208-5e43-4524-9323-45039c19040e,2504,南海-西沙海域,15,表层,26.1,34.01,小丑鱼、鹦嘴鱼,受暖流影响，此处受太阳辐射加热明显，不仅是小丑鱼、鹦嘴鱼的重要生境，也是海洋碳循环关键区。
